Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:57:48,6727226, Ketinggian (Altitude) : 2006.95, Kemiringan (pitch) : -1.42, Kemiringan (roll) : 7.00
2026-05-21 10:57:49,6728230, Ketinggian (Altitude) : 2006.92, Kemiringan (pitch) : 22.28, Kemiringan (roll) : -5.94
2026-05-21 10:57:50,6729234, Ketinggian (Altitude) : 2006.96, Kemiringan (pitch) : 8.93, Kemiringan (roll) : -11.06
2026-05-21 10:57:51,6730238, Ketinggian (Altitude) : 2006.95, Kemiringan (pitch) : 15.08, Kemiringan (roll) : 2.81
2026-05-21 10:57:52,6731242, Ketinggian (Altitude) : 2006.95, Kemiringan (pitch) : 10.58, Kemiringan (roll) : -3.97
2026-05-21 10:57:53,6732246, Ketinggian (Altitude) : 2006.95, Kemiringan (pitch) : -4.76, Kemiringan (roll) : 5.55
2026-05-21 10:57:54,6733250, Ketinggian (Altitude) : 2006.97, Kemiringan (pitch) : -8.20, Kemiringan (roll) : 1.46
2026-05-21 10:57:55,6734254, Ketinggian (Altitude) : 2006.97, Kemiringan (pitch) : 8.16, Kemiringan (roll) : -3.88
2026-05-21 10:57:56,6735258, Ketinggian (Altitude) : 2006.97, Kemiringan (pitch) : -15.52, Kemiringan (roll) : 2.26
2026-05-21 10:57:57,6736262, Ketinggian (Altitude) : 2007.00, Kemiringan (pitch) : 16.56, Kemiringan (roll) : 1.94
2026-05-21 10:57:58,6737266, Ketinggian (Altitude) : 2007.03, Kemiringan (pitch) : 8.07, Kemiringan (roll) : 1.34
